"match_id","year","SetNo","GameNo","PointNumber","player1","player2","ServeNumber","ServeIndicator","PointWinner","ServeWidth","ServeDepth","RallyCount","P1DistanceRun","P2DistanceRun","P1Score","P2Score","state","GameWinner","serving_player_won","speed_ratio","importance","P1BreakPoint","P2BreakPoint","P1GamesWon","P2GamesWon","P1Ace","P2Ace","P1DoubleFault","P2DoubleFault","Speed_MPH","player1_name","player2_name","player1_avg_welo","player2_avg_welo","welo_p1_bt","welo_p2_bt","p_server_beats_returner","ElapsedSeconds"
"2019-usopen-2101",2019,1,2,11,"Naomi Osaka","Anna Blinkova",2,1,2,"C","NCTL",2,9.341,9.425,"15","30","15-30",0,0,0.822789115646259,46.26,0,0,0,1,0,0,0,0,82,"osaka n.","blinkova a.",1556.1244322665,1500,8.95783029434209,8.63475,0.580074759510358,381
"2019-usopen-2101",2019,1,2,12,"Naomi Osaka","Anna Blinkova",2,1,2,"B","NCTL",4,12.441,11.647,"15","40","15-40",0,0,0.752551020408163,44.82,0,0,0,1,0,0,0,0,75,"osaka n.","blinkova a.",1556.1244322665,1500,8.95783029434209,8.63475,0.580074759510358,422
"2019-usopen-2101",2019,1,2,13,"Naomi Osaka","Anna Blinkova",1,2,2,"C","NCTL",2,3.763,4.862,"0","0","0-0",2,1,1.18061597355142,26.12,0,1,0,2,0,0,0,0,115,"osaka n.","blinkova a.",1556.1244322665,1500,8.95783029434209,8.63475,0.419925240489642,464
"2019-usopen-2101",2019,1,3,14,"Naomi Osaka","Anna Blinkova",2,2,2,"BW","NCTL",1,2.836,2.859,"0","15","15-0",0,1,0.769966939272664,18.7,0,0,0,2,0,0,0,0,75,"osaka n.","blinkova a.",1556.1244322665,1500,8.95783029434209,8.63475,0.419925240489642,500
"2019-usopen-2101",2019,1,3,15,"Naomi Osaka","Anna Blinkova",1,2,2,"C","NCTL",1,3.298,1.622,"0","30","30-0",0,1,1.07795371498173,10.63,0,0,0,2,0,0,0,0,105,"osaka n.","blinkova a.",1556.1244322665,1500,8.95783029434209,8.63475,0.419925240489642,544
"2019-usopen-2101",2019,1,3,16,"Naomi Osaka","Anna Blinkova",1,2,2,"BW","NCTL",1,2.232,1.597,"0","40","40-0",0,1,0.965025230555072,3.28,0,0,0,2,0,0,0,0,94,"osaka n.","blinkova a.",1556.1244322665,1500,8.95783029434209,8.63475,0.419925240489642,568
"2019-usopen-2101",2019,1,3,17,"Naomi Osaka","Anna Blinkova",1,2,1,"BC","NCTL",12,29.244,31.644,"15","40","40-15",0,0,1.05742126326779,9.87,0,0,0,2,0,0,0,0,103,"osaka n.","blinkova a.",1556.1244322665,1500,8.95783029434209,8.63475,0.419925240489642,589
"2019-usopen-2101",2019,1,3,18,"Naomi Osaka","Anna Blinkova",0,2,1,"","",0,0.486,0.802,"30","40","40-30",0,0,0,27.19,0,0,0,2,0,0,0,1,0,"osaka n.","blinkova a.",1556.1244322665,1500,8.95783029434209,8.63475,0.419925240489642,633
"2019-usopen-2101",2019,1,3,19,"Naomi Osaka","Anna Blinkova",1,1,2,"BC","NCTL",3,8.429,7.232,"0","0","0-0",2,0,0.973299319727891,26.12,0,0,0,3,0,0,0,0,97,"osaka n.","blinkova a.",1556.1244322665,1500,8.95783029434209,8.63475,0.580074759510358,669
"2019-usopen-2101",2019,1,4,20,"Naomi Osaka","Anna Blinkova",1,1,2,"BC","CTL",4,13.029,12.831,"0","15","0-15",0,0,1.15391156462585,36.5,0,0,0,3,0,0,0,0,115,"osaka n.","blinkova a.",1556.1244322665,1500,8.95783029434209,8.63475,0.580074759510358,783
"2019-usopen-2101",2019,1,4,21,"Naomi Osaka","Anna Blinkova",1,1,1,"BC","CTL",1,2.311,2.623,"15","15","15-15",0,1,0.963265306122449,32.48,0,0,0,3,0,0,0,0,96,"osaka n.","blinkova a.",1556.1244322665,1500,8.95783029434209,8.63475,0.580074759510358,808
"2019-usopen-2101",2019,1,4,22,"Naomi Osaka","Anna Blinkova",1,1,1,"W","CTL",1,1.343,3.009,"30","15","30-15",0,1,0.943197278911565,23.07,0,0,0,3,0,0,0,0,94,"osaka n.","blinkova a.",1556.1244322665,1500,8.95783029434209,8.63475,0.580074759510358,825
"2019-usopen-2101",2019,1,4,23,"Naomi Osaka","Anna Blinkova",2,1,1,"C","NCTL",5,13.64,13.075,"40","15","40-15",0,1,0.822789115646259,9.87,0,0,0,3,0,0,0,0,82,"osaka n.","blinkova a.",1556.1244322665,1500,8.95783029434209,8.63475,0.580074759510358,842
"2019-usopen-2101",2019,1,4,24,"Naomi Osaka","Anna Blinkova",2,2,1,"BW","NCTL",1,1.577,1.634,"0","0","0-0",1,0,0.934226552984166,26.12,0,0,1,3,0,0,0,0,91,"osaka n.","blinkova a.",1556.1244322665,1500,8.95783029434209,8.63475,0.419925240489642,877
"2019-usopen-2101",2019,1,5,25,"Naomi Osaka","Anna Blinkova",1,2,1,"BW","CTL",2,2.758,3.433,"15","0","0-15",0,0,1.02662258569689,36.5,0,0,1,3,0,0,0,0,100,"osaka n.","blinkova a.",1556.1244322665,1500,8.95783029434209,8.63475,0.419925240489642,928
"2019-usopen-2101",2019,1,5,26,"Naomi Osaka","Anna Blinkova",2,2,2,"B","NCTL",3,7.579,6.945,"15","15","15-15",0,1,0.769966939272664,32.48,0,0,1,3,0,0,0,0,75,"osaka n.","blinkova a.",1556.1244322665,1500,8.95783029434209,8.63475,0.419925240489642,954
"2019-usopen-2101",2019,1,5,27,"Naomi Osaka","Anna Blinkova",1,2,1,"B","NCTL",4,9.351,12.103,"30","15","15-30",0,0,0.862362971985384,46.26,0,0,1,3,0,0,0,0,84,"osaka n.","blinkova a.",1556.1244322665,1500,8.95783029434209,8.63475,0.419925240489642,998
"2019-usopen-2101",2019,1,5,28,"Naomi Osaka","Anna Blinkova",1,2,2,"B","CTL",5,16.057,17.062,"30","30","30-30",0,1,0.882895423699321,45.31,0,0,1,3,0,0,0,0,86,"osaka n.","blinkova a.",1556.1244322665,1500,8.95783029434209,8.63475,0.419925240489642,1051
"2019-usopen-2101",2019,1,5,29,"Naomi Osaka","Anna Blinkova",1,2,2,"B","CTL",3,9.306,8.3,"30","40","40-30",0,1,0.923960327127197,27.19,0,0,1,3,0,0,0,0,90,"osaka n.","blinkova a.",1556.1244322665,1500,8.95783029434209,8.63475,0.419925240489642,1086
"2019-usopen-2101",2019,1,5,30,"Naomi Osaka","Anna Blinkova",2,1,2,"BW","CTL",3,7.104,9.187,"0","0","0-0",2,0,0.772619047619048,26.12,0,0,1,4,0,0,0,0,77,"osaka n.","blinkova a.",1556.1244322665,1500,8.95783029434209,8.63475,0.580074759510358,1115
"2019-usopen-2101",2019,1,6,31,"Naomi Osaka","Anna Blinkova",2,1,2,"B","CTL",6,13.208,20.948,"0","15","0-15",0,0,0.842857142857143,36.5,0,0,1,4,0,0,0,0,84,"osaka n.","blinkova a.",1556.1244322665,1500,8.95783029434209,8.63475,0.580074759510358,1244
"2019-usopen-2101",2019,1,6,32,"Naomi Osaka","Anna Blinkova",1,1,1,"W","CTL",1,0.807,0.537,"15","15","15-15",0,1,1.11377551020408,32.48,0,0,1,4,1,0,0,0,111,"osaka n.","blinkova a.",1556.1244322665,1500,8.95783029434209,8.63475,0.580074759510358,1283
"2019-usopen-2101",2019,1,6,33,"Naomi Osaka","Anna Blinkova",2,1,2,"BC","CTL",2,5.454,4.306,"15","30","15-30",0,0,0.812755102040816,46.26,0,0,1,4,0,0,0,0,81,"osaka n.","blinkova a.",1556.1244322665,1500,8.95783029434209,8.63475,0.580074759510358,1299
"2019-usopen-2101",2019,1,6,34,"Naomi Osaka","Anna Blinkova",2,1,1,"BC","NCTL",3,7.669,10.282,"30","30","30-30",0,1,0.842857142857143,45.31,0,0,1,4,0,0,0,0,84,"osaka n.","blinkova a.",1556.1244322665,1500,8.95783029434209,8.63475,0.580074759510358,1339
"2019-usopen-2101",2019,1,6,35,"Naomi Osaka","Anna Blinkova",2,1,1,"BC","NCTL",7,17.538,25.065,"40","30","40-30",0,1,0.812755102040816,27.19,0,0,1,4,0,0,0,0,81,"osaka n.","blinkova a.",1556.1244322665,1500,8.95783029434209,8.63475,0.580074759510358,1374
"2019-usopen-2101",2019,1,6,36,"Naomi Osaka","Anna Blinkova",2,2,1,"BW","NCTL",3,3.904,7.276,"0","0","0-0",1,0,0.841830520271446,26.12,0,0,2,4,0,0,0,0,82,"osaka n.","blinkova a.",1556.1244322665,1500,8.95783029434209,8.63475,0.419925240489642,1414
"2019-usopen-2101",2019,1,7,37,"Naomi Osaka","Anna Blinkova",1,2,1,"W","CTL",6,17.229,10.974,"15","0","0-15",0,0,0.975291456412041,36.5,0,0,2,4,0,0,0,0,95,"osaka n.","blinkova a.",1556.1244322665,1500,8.95783029434209,8.63475,0.419925240489642,1465
"2019-usopen-2101",2019,1,7,38,"Naomi Osaka","Anna Blinkova",1,2,1,"C","CTL",6,14.643,16.413,"30","0","0-30",0,0,1.02662258569689,39.94,0,0,2,4,0,0,0,0,100,"osaka n.","blinkova a.",1556.1244322665,1500,8.95783029434209,8.63475,0.419925240489642,1497
"2019-usopen-2101",2019,1,7,39,"Naomi Osaka","Anna Blinkova",2,2,1,"BW","NCTL",2,2.379,2.915,"40","0","0-40",0,0,0.811031842700539,27.39,0,0,2,4,0,0,0,0,79,"osaka n.","blinkova a.",1556.1244322665,1500,8.95783029434209,8.63475,0.419925240489642,1530
"2019-usopen-2101",2019,1,7,40,"Naomi Osaka","Anna Blinkova",1,1,1,"BW","CTL",4,13.645,11.648,"0","0","0-0",1,1,1.04353741496599,26.12,1,0,3,4,0,0,0,0,104,"osaka n.","blinkova a.",1556.1244322665,1500,8.95783029434209,8.63475,0.580074759510358,1568
"2019-usopen-2101",2019,1,8,41,"Naomi Osaka","Anna Blinkova",2,1,1,"BC","NCTL",5,13.799,15.922,"15","0","15-0",0,1,0.822789115646259,18.7,0,0,3,4,0,0,0,0,82,"osaka n.","blinkova a.",1556.1244322665,1500,8.95783029434209,8.63475,0.580074759510358,1695
"2019-usopen-2101",2019,1,8,42,"Naomi Osaka","Anna Blinkova",1,1,1,"BC","NCTL",5,11.789,17.415,"30","0","30-0",0,1,1.05357142857143,10.63,0,0,3,4,0,0,0,0,105,"osaka n.","blinkova a.",1556.1244322665,1500,8.95783029434209,8.63475,0.580074759510358,1732
"2019-usopen-2101",2019,1,8,43,"Naomi Osaka","Anna Blinkova",2,1,1,"BW","NCTL",1,2.954,3.262,"40","0","40-0",0,1,0.812755102040816,3.28,0,0,3,4,0,0,0,0,81,"osaka n.","blinkova a.",1556.1244322665,1500,8.95783029434209,8.63475,0.580074759510358,1759
"2019-usopen-2101",2019,1,8,44,"Naomi Osaka","Anna Blinkova",2,1,2,"BW","NCTL",2,6.012,4.89,"40","15","40-15",0,0,0.852891156462585,9.87,0,0,3,4,0,0,0,0,85,"osaka n.","blinkova a.",1556.1244322665,1500,8.95783029434209,8.63475,0.580074759510358,1791
"2019-usopen-2101",2019,1,8,45,"Naomi Osaka","Anna Blinkova",1,2,1,"W","CTL",1,2.56,4.07,"0","0","0-0",1,0,1.01635635983992,26.12,0,0,4,4,0,0,0,0,99,"osaka n.","blinkova a.",1556.1244322665,1500,8.95783029434209,8.63475,0.419925240489642,1821
"2019-usopen-2101",2019,1,9,46,"Naomi Osaka","Anna Blinkova",2,2,1,"BC","NCTL",2,6.573,6.802,"15","0","0-15",0,0,0.811031842700539,36.5,0,0,4,4,0,0,0,0,79,"osaka n.","blinkova a.",1556.1244322665,1500,8.95783029434209,8.63475,0.419925240489642,1863
"2019-usopen-2101",2019,1,9,47,"Naomi Osaka","Anna Blinkova",1,2,2,"C","NCTL",5,16.763,12.075,"15","15","15-15",0,1,1.00609013398295,32.48,0,0,4,4,0,0,0,0,98,"osaka n.","blinkova a.",1556.1244322665,1500,8.95783029434209,8.63475,0.419925240489642,1908
"2019-usopen-2101",2019,1,9,48,"Naomi Osaka","Anna Blinkova",1,2,2,"BC","NCTL",5,15.952,16.558,"15","30","30-15",0,1,0.923960327127197,23.07,0,0,4,4,0,0,0,0,90,"osaka n.","blinkova a.",1556.1244322665,1500,8.95783029434209,8.63475,0.419925240489642,1938
"2019-usopen-2101",2019,1,9,49,"Naomi Osaka","Anna Blinkova",1,2,1,"BW","CTL",2,4.846,5.769,"30","30","30-30",0,0,0.934226552984166,45.31,0,0,4,4,0,0,0,0,91,"osaka n.","blinkova a.",1556.1244322665,1500,8.95783029434209,8.63475,0.419925240489642,1967
"2019-usopen-2101",2019,1,9,50,"Naomi Osaka","Anna Blinkova",2,2,2,"BW","NCTL",1,2.499,2.919,"30","40","40-30",0,1,0.749434487558726,27.19,0,0,4,4,0,0,0,0,73,"osaka n.","blinkova a.",1556.1244322665,1500,8.95783029434209,8.63475,0.419925240489642,1994
"2019-usopen-2101",2019,1,9,51,"Naomi Osaka","Anna Blinkova",1,2,1,"BC","CTL",14,33.87,41.447,"40","40","40-40",0,0,1.00609013398295,45.83,0,0,4,4,0,0,0,0,98,"osaka n.","blinkova a.",1556.1244322665,1500,8.95783029434209,8.63475,0.419925240489642,2035
"2019-usopen-2101",2019,1,9,52,"Naomi Osaka","Anna Blinkova",1,2,1,"BC","NCTL",4,12.396,11.905,"AD","40","40-AD",0,0,1.10875239255264,72.81,0,0,4,4,0,0,0,0,108,"osaka n.","blinkova a.",1556.1244322665,1500,8.95783029434209,8.63475,0.419925240489642,2080
"2019-usopen-2101",2019,1,9,53,"Naomi Osaka","Anna Blinkova",2,2,2,"BC","NCTL",9,25.885,33.776,"40","40","40-40",0,1,0.698103358273882,45.83,1,0,4,4,0,0,0,0,68,"osaka n.","blinkova a.",1556.1244322665,1500,8.95783029434209,8.63475,0.419925240489642,2115
"2019-usopen-2101",2019,1,9,54,"Naomi Osaka","Anna Blinkova",2,2,1,"B","CTL",2,8.349,8.753,"AD","40","40-AD",0,0,0.852096746128415,72.81,0,0,4,4,0,0,0,0,83,"osaka n.","blinkova a.",1556.1244322665,1500,8.95783029434209,8.63475,0.419925240489642,2173
"2019-usopen-2101",2019,1,9,55,"Naomi Osaka","Anna Blinkova",1,1,1,"B","NCTL",2,6.946,7.113,"0","0","0-0",1,1,0.792687074829932,26.12,1,0,5,4,0,0,0,0,79,"osaka n.","blinkova a.",1556.1244322665,1500,8.95783029434209,8.63475,0.580074759510358,2213
"2019-usopen-2101",2019,1,10,56,"Naomi Osaka","Anna Blinkova",2,1,2,"W","NCTL",4,19.081,22.689,"0","15","0-15",0,0,0.742517006802721,36.5,0,0,5,4,0,0,0,0,74,"osaka n.","blinkova a.",1556.1244322665,1500,8.95783029434209,8.63475,0.580074759510358,2331
"2019-usopen-2101",2019,1,10,57,"Naomi Osaka","Anna Blinkova",1,1,2,"BC","NCTL",6,18.153,16.621,"0","30","0-30",0,0,1.06360544217687,39.94,0,0,5,4,0,0,0,0,106,"osaka n.","blinkova a.",1556.1244322665,1500,8.95783029434209,8.63475,0.580074759510358,2373
"2019-usopen-2101",2019,1,10,58,"Naomi Osaka","Anna Blinkova",1,1,1,"W","CTL",1,3.18,3.67,"15","30","15-30",0,1,0.933163265306122,46.26,0,0,5,4,0,0,0,0,93,"osaka n.","blinkova a.",1556.1244322665,1500,8.95783029434209,8.63475,0.580074759510358,2405
"2019-usopen-2101",2019,1,10,59,"Naomi Osaka","Anna Blinkova",1,1,1,"W","NCTL",3,9.067,12.844,"30","30","30-30",0,1,1.10374149659864,45.31,0,0,5,4,0,0,0,0,110,"osaka n.","blinkova a.",1556.1244322665,1500,8.95783029434209,8.63475,0.580074759510358,2440
"2019-usopen-2101",2019,1,10,60,"Naomi Osaka","Anna Blinkova",1,1,1,"C","NCTL",13,20.595,36.985,"40","30","40-30",0,1,1.16394557823129,27.19,0,0,5,4,0,0,0,0,116,"osaka n.","blinkova a.",1556.1244322665,1500,8.95783029434209,8.63475,0.580074759510358,2467
"2019-usopen-2101",2019,1,10,61,"Naomi Osaka","Anna Blinkova",2,2,1,"C","NCTL",5,19.323,19.306,"0","0","0-0",1,0,0.831564294414477,26.12,0,0,6,4,0,0,0,0,81,"osaka n.","blinkova a.",1556.1244322665,1500,8.95783029434209,8.63475,0.419925240489642,2513
"2019-usopen-2101",2019,2,1,62,"Naomi Osaka","Anna Blinkova",1,2,2,"BW","NCTL",5,14.245,14.115,"0","15","15-0",0,1,0.862362971985384,18.7,0,0,0,0,0,0,0,0,84,"osaka n.","blinkova a.",1556.1244322665,1500,8.95783029434209,8.63475,0.419925240489642,2736
"2019-usopen-2101",2019,2,1,63,"Naomi Osaka","Anna Blinkova",2,2,2,"BW","CTL",3,13.466,8.326,"0","30","30-0",0,1,0.852096746128415,10.63,0,0,0,0,0,0,0,0,83,"osaka n.","blinkova a.",1556.1244322665,1500,8.95783029434209,8.63475,0.419925240489642,2764
"2019-usopen-2101",2019,2,1,64,"Naomi Osaka","Anna Blinkova",1,2,2,"BW","NCTL",1,2.501,1.655,"0","40","40-0",0,1,0.965025230555072,3.28,0,0,0,0,0,0,0,0,94,"osaka n.","blinkova a.",1556.1244322665,1500,8.95783029434209,8.63475,0.419925240489642,2804
"2019-usopen-2101",2019,2,1,65,"Naomi Osaka","Anna Blinkova",2,1,2,"BC","NCTL",1,3.272,1.992,"0","0","0-0",2,0,0.933163265306122,26.12,0,0,0,1,0,0,0,0,93,"osaka n.","blinkova a.",1556.1244322665,1500,8.95783029434209,8.63475,0.580074759510358,2824
"2019-usopen-2101",2019,2,2,66,"Naomi Osaka","Anna Blinkova",1,1,2,"W","CTL",8,25.421,28.989,"0","15","0-15",0,0,0.903061224489796,36.5,0,0,0,1,0,0,0,0,90,"osaka n.","blinkova a.",1556.1244322665,1500,8.95783029434209,8.63475,0.580074759510358,2883
"2019-usopen-2101",2019,2,2,67,"Naomi Osaka","Anna Blinkova",2,1,1,"C","NCTL",1,2.405,3.8,"15","15","15-15",0,1,0.852891156462585,32.48,0,0,0,1,0,0,0,0,85,"osaka n.","blinkova a.",1556.1244322665,1500,8.95783029434209,8.63475,0.580074759510358,2918
"2019-usopen-2101",2019,2,2,68,"Naomi Osaka","Anna Blinkova",2,1,1,"BC","NCTL",5,16.116,15.08,"30","15","30-15",0,1,0.822789115646259,23.07,0,0,0,1,0,0,0,0,82,"osaka n.","blinkova a.",1556.1244322665,1500,8.95783029434209,8.63475,0.580074759510358,2955
"2019-usopen-2101",2019,2,2,69,"Naomi Osaka","Anna Blinkova",1,1,2,"C","CTL",2,3.736,5.148,"30","30","30-30",0,0,1.05357142857143,45.31,0,0,0,1,0,0,0,0,105,"osaka n.","blinkova a.",1556.1244322665,1500,8.95783029434209,8.63475,0.580074759510358,2998
"2019-usopen-2101",2019,2,2,70,"Naomi Osaka","Anna Blinkova",1,1,1,"W","CTL",3,3.138,7.627,"40","30","40-30",0,1,0.973299319727891,27.19,0,0,0,1,0,0,0,0,97,"osaka n.","blinkova a.",1556.1244322665,1500,8.95783029434209,8.63475,0.580074759510358,3019
"2019-usopen-2101",2019,2,2,71,"Naomi Osaka","Anna Blinkova",2,1,2,"C","NCTL",6,20.401,24.221,"40","40","40-40",0,0,0.752551020408163,45.83,0,0,0,1,0,0,0,0,75,"osaka n.","blinkova a.",1556.1244322665,1500,8.95783029434209,8.63475,0.580074759510358,3041
"2019-usopen-2101",2019,2,2,72,"Naomi Osaka","Anna Blinkova",2,1,2,"BC","NCTL",4,10.753,13.084,"40","AD","40-AD",0,0,0.78265306122449,72.81,0,0,0,1,0,0,0,0,78,"osaka n.","blinkova a.",1556.1244322665,1500,8.95783029434209,8.63475,0.580074759510358,3105
"2019-usopen-2101",2019,2,2,73,"Naomi Osaka","Anna Blinkova",2,1,1,"BW","NCTL",11,35.641,45.761,"40","40","40-40",0,1,0.642176870748299,45.83,0,1,0,1,0,0,0,0,64,"osaka n.","blinkova a.",1556.1244322665,1500,8.95783029434209,8.63475,0.580074759510358,3156
"2019-usopen-2101",2019,2,2,74,"Naomi Osaka","Anna Blinkova",2,1,1,"W","CTL",1,1.514,2.487,"AD","40","AD-40",0,1,0.92312925170068,27.19,0,0,0,1,0,0,0,0,92,"osaka n.","blinkova a.",1556.1244322665,1500,8.95783029434209,8.63475,0.580074759510358,3221
"2019-usopen-2101",2019,2,2,75,"Naomi Osaka","Anna Blinkova",1,2,1,"C","NCTL",1,0.688,0.783,"0","0","0-0",1,0,1.03688881155385,26.12,0,0,1,1,1,0,0,0,101,"osaka n.","blinkova a.",1556.1244322665,1500,8.95783029434209,8.63475,0.419925240489642,3275
"2019-usopen-2101",2019,2,3,76,"Naomi Osaka","Anna Blinkova",1,2,2,"BW","NCTL",7,22.566,18.557,"0","15","15-0",0,1,0.995823908125979,18.7,0,0,1,1,0,0,0,0,97,"osaka n.","blinkova a.",1556.1244322665,1500,8.95783029434209,8.63475,0.419925240489642,3315
"2019-usopen-2101",2019,2,3,77,"Naomi Osaka","Anna Blinkova",1,2,2,"B","NCTL",7,19.556,25.255,"0","30","30-0",0,1,0.934226552984166,10.63,0,0,1,1,0,0,0,0,91,"osaka n.","blinkova a.",1556.1244322665,1500,8.95783029434209,8.63475,0.419925240489642,3347
"2019-usopen-2101",2019,2,3,78,"Naomi Osaka","Anna Blinkova",1,2,2,"C","NCTL",1,6.039,4.484,"0","40","40-0",0,1,1.1190186184096,3.28,0,0,1,1,0,0,0,0,109,"osaka n.","blinkova a.",1556.1244322665,1500,8.95783029434209,8.63475,0.419925240489642,3380
"2019-usopen-2101",2019,2,3,79,"Naomi Osaka","Anna Blinkova",2,1,2,"BW","CTL",1,3.646,4.126,"0","0","0-0",2,0,0.842857142857143,26.12,0,0,1,2,0,0,0,0,84,"osaka n.","blinkova a.",1556.1244322665,1500,8.95783029434209,8.63475,0.580074759510358,3401
"2019-usopen-2101",2019,2,4,81,"Naomi Osaka","Anna Blinkova",1,1,2,"C","CTL",2,4.126,4.938,"0","30","0-30",0,0,0.983333333333333,39.94,0,0,1,2,0,0,0,0,98,"osaka n.","blinkova a.",1556.1244322665,1500,8.95783029434209,8.63475,0.580074759510358,3585
"2019-usopen-2101",2019,2,4,82,"Naomi Osaka","Anna Blinkova",2,1,1,"BW","NCTL",1,1.379,1.8,"15","30","15-30",0,1,0.842857142857143,46.26,0,0,1,2,0,0,0,0,84,"osaka n.","blinkova a.",1556.1244322665,1500,8.95783029434209,8.63475,0.580074759510358,3608
"2019-usopen-2101",2019,2,4,83,"Naomi Osaka","Anna Blinkova",1,1,1,"C","NCTL",1,3.463,3.972,"30","30","30-30",0,1,0.993367346938775,45.31,0,0,1,2,0,0,0,0,99,"osaka n.","blinkova a.",1556.1244322665,1500,8.95783029434209,8.63475,0.580074759510358,3644
"2019-usopen-2101",2019,2,4,84,"Naomi Osaka","Anna Blinkova",2,1,2,"B","NCTL",4,8.674,13.195,"30","40","30-40",0,0,0.742517006802721,72.81,0,0,1,2,0,0,0,0,74,"osaka n.","blinkova a.",1556.1244322665,1500,8.95783029434209,8.63475,0.580074759510358,3663
"2019-usopen-2101",2019,2,4,85,"Naomi Osaka","Anna Blinkova",2,1,1,"BW","NCTL",3,6.961,7.909,"40","40","40-40",0,1,0.762585034013605,45.83,0,1,1,2,0,0,0,0,76,"osaka n.","blinkova a.",1556.1244322665,1500,8.95783029434209,8.63475,0.580074759510358,3702
"2019-usopen-2101",2019,2,4,86,"Naomi Osaka","Anna Blinkova",2,1,2,"W","CTL",2,5.896,9.006,"40","AD","40-AD",0,0,0.772619047619048,72.81,0,0,1,2,0,0,0,0,77,"osaka n.","blinkova a.",1556.1244322665,1500,8.95783029434209,8.63475,0.580074759510358,3739
"2019-usopen-2101",2019,2,4,87,"Naomi Osaka","Anna Blinkova",1,1,1,"C","NCTL",3,4.751,5.529,"40","40","40-40",0,1,0.953231292517007,45.83,0,1,1,2,0,0,0,0,95,"osaka n.","blinkova a.",1556.1244322665,1500,8.95783029434209,8.63475,0.580074759510358,3783
"2019-usopen-2101",2019,2,4,88,"Naomi Osaka","Anna Blinkova",2,1,1,"C","NCTL",5,10.661,12.698,"AD","40","AD-40",0,1,0.822789115646259,27.19,0,0,1,2,0,0,0,0,82,"osaka n.","blinkova a.",1556.1244322665,1500,8.95783029434209,8.63475,0.580074759510358,3804
